TIPO_REG,U_DPTO,U_MPIO,UA_CLASE,U_EDIFICA,COD_ENCUESTAS,U_VIVIENDA,UVA_ESTATER,UVA1_TIPOTER,UVA2_CODTER,UVA_ESTA_AREAPROT,UVA1_COD_AREAPROT,UVA_USO_UNIDAD,V_TIPO_VIV,V_CON_OCUP,V_TOT_HOG,V_MAT_PARED,V_MAT_PISO,VA_EE,VA1_ESTRATO,VB_ACU,VC_ALC,VD_GAS,VE_RECBAS,VE1_QSEM,VF_INTERNET,V_TIPO_SERSA,L_TIPO_INST,L_EXISTEHOG,L_TOT_PERL
1,11,1,1,19,17919581,1,,,,1,2022,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,19,17919753,1,,,,1,2022,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,19,17919764,1,,,,1,2022,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,19,17920197,2,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,2,1,1,,,
1,11,1,1,19,17920233,1,,,,1,2022,1,1,1,1,1,2,1,1,2,1,1,1,3,1,1,,,
1,11,1,1,19,17920324,1,,,,1,2022,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,19,17921218,1,,,,1,2022,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,19,17921400,2,,,,1,2022,1,2,4,,,,,,,,,,,,,,,
1,11,1,1,19,17921412,1,,,,1,2022,1,2,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,19,17981781,1,,,,2,,1,2,2,,,,,,,,,,,,,,,
1,11,1,1,19,17981838,1,,,,1,2022,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,19,17981986,1,,,,1,2022,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,19,17982057,2,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,,,
1,11,1,1,19,17982163,1,,,,2,,1,1,2,,,,,,,,,,,,,,,
1,11,1,1,19,17982200,4,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,19,18088050,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,19,18088693,2,,,,2,,1,2,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,19,18088704,1,,,,2,,1,2,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,19,18089133,1,,,,2,,1,2,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,19,18171948,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,19,18171973,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,19,18172026,2,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,19,18172047,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,19,18172161,1,,,,2,,1,1,2,,,,,,,,,,,,,,,
1,11,1,1,19,18199275,1,,,,2,,1,1,1,1,6,6,2,,2,2,2,2,,2,3,,,
1,11,1,1,19,18199294,1,,,,2,,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,19,18202996,1,,,,1,2022,1,1,1,1,3,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,19,18203009,1,,,,1,2022,1,1,1,1,1,4,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,19,18203596,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,19,18203740,1,,,,2,,1,1,2,,,,,,,,,,,,,,,
1,11,1,1,19,18203756,1,,,,1,2022,1,1,2,,,,,,,,,,,,,,,
1,11,1,1,19,18204001,1,,,,2,,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,19,18205009,2,,,,1,2022,1,1,1,1,1,4,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,19,18205686,1,,,,1,2022,1,1,2,,,,,,,,,,,,,,,
1,11,1,1,19,18206258,1,,,,1,2022,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,,,
1,11,1,1,19,18330494,1,,,,1,2022,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,19,18379395,1,,,,2,,1,2,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,19,18379405,2,,,,2,,1,2,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,19,18379420,1,,,,2,,1,2,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,19,18379617,1,,,,2,,2,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,19,18432693,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,19,18432697,2,,,,2,,1,3,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,19,18432704,1,,,,2,,1,2,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,19,18432719,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,19,18432935,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,19,18433151,1,,,,2,,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,19,18433354,1,,,,2,,1,1,1,1,3,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,19,18433796,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,19,18434135,2,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,19,18435016,1,,,,2,,1,1,1,1,3,6,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,19,18479453,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,19,18479623,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,19,18494615,3,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,19,18494630,2,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,19,18494650,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,19,18550085,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,19,18596509,3,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,19,18596515,2,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,19,18596536,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,19,18596609,2,,,,2,,1,1,2,,,,,,,,,,,,,,,
1,11,1,1,19,18666477,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,19,18697806,1,,,,2,,1,1,2,,,,,,,,,,,,,,,
1,11,1,1,19,18697957,1,,,,2,,1,1,2,,,,,,,,,,,,,,,
1,11,1,1,19,104886206,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,2,,2,1,,,
1,11,1,1,19,104886240,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,2,,2,1,,,
1,11,1,1,19,104886670,2,,,,2,,1,1,1,1,6,6,2,,2,2,1,2,,2,2,,,
1,11,1,1,19,104922544,1,,,,2,,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,19,104922935,1,,,,2,,1,1,1,1,3,3,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,19,104923924,1,,,,2,,1,1,1,1,1,6,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,19,104933541,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,19,113260797,1,,,,2,,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,19,900167237,1,,,,2,,1,1,1,1,1,2,1,1,1,1,9,1,3,9,9,,,
1,11,1,1,19,900196630,1,,,,2,,1,1,1,1,1,4,1,1,1,1,9,1,3,9,9,,,
1,11,1,1,19,900337988,1,,,,2,,1,2,1,1,2,4,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,19,900378627,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,19,900507451,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,19,900591171,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,19,900615571,1,,,,2,,1,1,1,1,1,2,1,2,1,1,1,1,3,2,1,,,
1,11,1,1,19,900630825,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,19,900996210,1,,,,2,,1,1,1,1,3,2,1,2,1,1,1,1,2,1,1,,,
1,11,1,1,19,901080055,1,,,,1,2022,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,19,901087810,1,,,,1,2022,1,1,1,1,1,4,1,1,1,2,1,1,1,1,2,,,
1,11,1,1,19,901247534,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,2,2,1,,,
1,11,1,1,19,901336458,1,,,,2,,1,1,1,1,1,2,1,2,1,1,1,1,3,1,1,,,
1,11,1,1,19,901384718,1,,,,1,2022,1,1,1,1,1,4,1,1,2,2,2,1,1,2,5,,,
1,11,1,1,19,901386846,1,,,,2,,1,2,1,1,3,2,1,2,1,1,1,1,3,1,1,,,
1,11,1,1,19,901392413,1,,,,2,,1,1,1,1,1,2,1,2,1,1,1,1,3,1,1,,,
1,11,1,1,19,901422625,1,,,,2,,1,1,1,1,1,1,1,1,1,1,1,1,3,1,9,,,
1,11,1,1,19,901452563,1,,,,2,,1,1,1,1,1,2,1,1,1,1,9,1,3,9,9,,,
1,11,1,1,19,901557067,1,,,,2,,1,1,1,1,1,2,1,3,1,1,1,1,3,1,1,,,
1,11,1,1,19,901896720,1,,,,2,,1,1,1,1,1,2,1,2,1,1,1,1,3,2,1,,,
1,11,1,1,19,901952444,1,,,,1,2022,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,,,
1,11,1,1,19,902084824,1,,,,2,,1,1,1,1,1,4,1,1,1,1,2,2,,2,1,,,
1,11,1,1,19,902122538,1,,,,1,2022,1,1,1,1,1,2,1,1,1,1,9,1,3,9,9,,,
1,11,1,1,19,902124092,1,,,,1,2022,1,1,1,1,1,4,1,1,2,1,9,1,3,9,9,,,
1,11,1,1,19,902125891,1,,,,1,2022,1,1,1,1,1,2,1,1,1,1,9,1,3,9,9,,,
1,11,1,1,19,902127832,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,19,902142841,1,,,,2,,1,1,1,1,1,2,1,1,1,1,9,1,3,9,9,,,
1,11,1,1,19,902150782,1,,,,2,,1,2,1,1,1,2,1,1,1,1,9,1,3,9,9,,,
1,11,1,1,19,902151721,1,,,,2,,1,1,1,1,1,2,1,1,1,1,9,1,3,9,9,,,
1,11,1,1,19,902154313,1,,,,2,,1,1,1,1,2,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,19,902158938,1,,,,2,,1,1,1,1,1,2,1,3,1,1,1,1,3,1,1,,,
1,11,1,1,19,902173663,1,,,,2,,1,1,1,1,1,2,1,1,1,1,9,1,3,9,9,,,
1,11,1,1,19,902176720,1,,,,2,,1,1,1,1,1,2,1,1,1,1,9,1,3,9,9,,,
1,11,1,1,19,902177727,1,,,,2,,1,1,1,1,1,2,1,1,1,1,9,1,3,9,9,,,
1,11,1,1,19,902180225,1,,,,1,2022,1,1,1,1,1,2,1,1,1,1,9,1,3,9,9,,,
1,11,1,1,19,902200349,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,20,512472,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,20,589399,2,,,,2,,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,20,748810,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,20,750532,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,,,
1,11,1,1,20,17892999,1,,,,1,2022,1,1,1,1,1,4,1,1,2,2,1,1,3,2,2,,,
1,11,1,1,20,17894080,5,,,,2,,1,3,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,20,17894096,4,,,,2,,1,2,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,20,17894106,3,,,,2,,1,3,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,20,17894119,2,,,,2,,1,3,1,1,1,5,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,20,17894133,1,,,,2,,1,2,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,20,17896100,1,,,,2,,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,20,17896189,3,,,,2,,1,2,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,20,17896199,1,,,,2,,1,2,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,20,17896513,1,,,,2,,1,1,1,1,1,2,1,2,1,1,1,1,3,1,1,,,
1,11,1,1,20,17918077,1,,,,1,2022,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,20,17918420,1,,,,1,2022,1,1,1,1,1,2,1,1,2,2,1,1,3,2,3,,,
1,11,1,1,20,17918429,1,,,,2,,1,2,1,2,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,20,17918598,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,20,17918827,1,,,,1,2022,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,,,
1,11,1,1,20,17918997,1,,,,1,2022,1,1,1,1,1,2,1,1,2,1,2,1,3,2,1,,,
1,11,1,1,20,17919590,2,,,,1,2022,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,20,17919655,1,,,,2,,1,1,1,1,1,6,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,20,17919755,2,,,,1,2022,1,1,1,1,1,2,1,1,1,1,1,2,,1,1,,,
1,11,1,1,20,17919763,1,,,,1,2022,1,1,1,1,1,2,1,1,1,1,1,2,,2,1,,,
1,11,1,1,20,17920222,1,,,,1,2022,1,1,1,1,1,2,1,1,2,2,1,1,3,2,2,,,
1,11,1,1,20,17920229,1,,,,1,2022,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,20,17920525,1,,,,1,2022,1,1,1,1,1,4,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,20,17981858,1,,,,1,2022,1,1,1,1,1,4,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,20,17981974,1,,,,1,2022,1,1,2,,,,,,,,,,,,,,,
1,11,1,1,20,17982010,1,,,,1,2022,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,20,17982277,2,,,,2,,1,1,2,,,,,,,,,,,,,,,
1,11,1,1,20,18087884,1,,,,2,,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,20,18087996,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,20,18088080,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,20,18088314,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,20,18088408,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,20,18089485,1,,,,2,,1,2,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,20,18089600,2,,,,2,,1,2,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,20,18089943,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,20,18171463,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,,,
1,11,1,1,20,18171942,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,20,18199236,1,,,,2,,1,1,1,1,1,4,1,1,1,1,2,1,3,2,1,,,
1,11,1,1,20,18199461,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,20,18199556,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,20,18202974,1,,,,1,2022,1,1,1,1,3,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,20,18203712,3,,,,2,,1,1,2,,,,,,,,,,,,,,,
1,11,1,1,20,18203743,1,,,,1,2022,1,1,2,,,,,,,,,,,,,,,
1,11,1,1,20,18204000,1,,,,2,,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,20,18204366,2,,,,1,2022,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,,,
1,11,1,1,20,18204661,1,,,,1,2022,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,20,18204871,1,,,,1,2022,1,1,1,1,1,4,1,1,1,2,1,1,1,2,2,,,
1,11,1,1,20,18207556,1,,,,1,2022,1,1,1,1,1,4,1,1,1,1,1,1,2,2,1,,,
1,11,1,1,20,18379589,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,20,18432682,1,,,,2,,1,1,1,1,3,4,1,1,1,1,2,1,3,2,1,,,
1,11,1,1,20,18432707,1,,,,2,,1,1,1,1,1,4,2,,1,1,1,1,3,2,1,,,
1,11,1,1,20,18432922,2,,,,2,,1,3,1,1,1,4,1,1,1,1,1,1,2,2,1,,,
1,11,1,1,20,18432928,1,,,,2,,1,3,1,1,1,4,1,1,1,1,1,1,2,2,1,,,
1,11,1,1,20,18433257,2,,,,2,,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,20,18433408,1,,,,2,,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,20,18434147,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,20,18435506,2,,,,2,,1,3,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,20,18435528,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,20,18479518,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,20,18479611,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,20,18494627,3,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,20,18494635,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,20,18494656,2,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,20,18549943,1,,,,2,,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,20,18550044,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,20,18550062,2,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,20,18562068,2,,,,2,,1,2,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,20,18562079,1,,,,2,,1,2,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,20,18629251,2,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,20,18629263,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,20,18629378,1,,,,2,,1,1,1,2,1,4,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,20,18665571,1,,,,2,,1,1,2,,,,,,,,,,,,,,,
1,11,1,1,20,18697816,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,20,18764773,2,,,,2,,1,1,2,,,,,,,,,,,,,,,
1,11,1,1,20,104890898,2,,,,1,2022,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,20,104922615,1,,,,2,,1,1,1,1,1,4,2,,1,1,1,1,3,2,1,,,
1,11,1,1,20,104922922,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,20,104923883,2,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,20,104923943,4,,,,2,,1,1,1,1,8,6,1,1,2,1,1,1,3,2,1,,,
1,11,1,1,20,104923954,2,,,,2,,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,20,104931811,2,,,,2,,1,2,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,20,104931818,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,20,104933865,1,,,,2,,1,1,1,1,3,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,20,104933876,3,,,,2,,1,1,1,1,3,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,20,900048367,1,,,,1,2022,1,1,1,1,1,6,1,1,1,1,1,2,,1,1,,,
1,11,1,1,20,900471440,1,,,,2,,1,1,1,1,2,4,1,1,2,2,2,1,2,2,2,,,
1,11,1,1,20,900535508,1,,,,2,,1,1,1,1,1,4,1,1,1,2,1,1,3,2,2,,,
1,11,1,1,20,900642103,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,20,900725576,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,,,
1,11,1,1,20,901260836,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,20,901329328,1,,,,2,,1,1,1,1,5,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,20,901358751,1,,,,2,,1,1,1,1,2,2,1,2,1,1,1,1,3,1,1,,,
1,11,1,1,20,901374905,1,,,,2,,1,1,1,1,1,2,1,1,1,1,9,1,3,9,9,,,
1,11,1,1,20,901377198,1,,,,2,,1,2,1,1,1,6,1,4,1,1,1,1,1,1,6,,,
1,11,1,1,20,901392663,1,,,,2,,1,1,1,1,1,2,1,3,1,1,1,1,3,1,1,,,
1,11,1,1,20,901427778,1,,,,2,,1,1,1,1,1,2,2,,1,1,2,1,3,1,1,,,
1,11,1,1,20,901483938,1,,,,2,,1,2,1,1,1,4,1,1,2,2,2,1,1,2,2,,,
1,11,1,1,20,901585413,1,,,,1,2022,1,1,1,1,1,4,1,1,2,1,1,1,2,2,1,,,
1,11,1,1,20,901705880,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,20,901929874,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,20,901963198,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,,,
1,11,1,1,20,901975882,1,,,,2,,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,20,902118770,1,,,,2,,1,1,1,1,1,2,1,3,2,1,1,1,3,2,1,,,
1,11,1,1,20,902122906,1,,,,1,2022,1,1,1,1,1,2,1,1,1,1,9,1,3,9,9,,,
1,11,1,1,20,902126009,1,,,,1,2022,1,1,1,1,2,4,1,3,1,1,1,1,3,1,1,,,
1,11,1,1,20,902151886,1,,,,2,,1,1,1,1,1,2,1,1,1,1,9,1,3,9,9,,,
1,11,1,1,20,902159107,1,,,,2,,1,1,1,1,1,4,1,1,1,1,9,1,3,9,9,,,
1,11,1,1,20,902161035,1,,,,2,,1,2,1,1,1,2,1,2,1,1,2,1,3,2,1,,,
1,11,1,1,20,902170792,1,,,,2,,1,1,1,1,1,4,1,1,1,1,9,1,3,9,9,,,
1,11,1,1,20,902173679,1,,,,2,,1,1,1,1,1,2,1,1,1,1,9,1,3,9,9,,,
1,11,1,1,20,902175557,1,,,,2,,1,1,1,1,1,2,1,1,1,1,9,1,3,9,9,,,
1,11,1,1,20,902176721,1,,,,2,,1,1,1,1,1,2,1,1,1,1,9,1,3,9,9,,,
1,11,1,1,20,902177856,1,,,,2,,1,1,1,1,1,2,1,1,1,1,9,1,3,9,9,,,
1,11,1,1,20,902180151,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,,,
1,11,1,1,20,902185744,1,,,,2,,1,2,1,1,1,2,1,4,1,1,2,2,,1,1,,,
1,11,1,1,21,512072,1,,,,2,,1,1,1,3,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,21,589404,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,21,750543,2,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,21,750545,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,21,17895086,1,,,,2,,1,2,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,21,17895213,1,,,,2,,1,1,1,1,3,4,1,1,1,1,1,1,2,2,1,,,
1,11,1,1,21,17895775,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,21,17896356,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,21,17918247,1,,,,1,2022,1,1,1,1,3,4,1,1,2,2,1,1,2,2,3,,,
1,11,1,1,21,17918248,1,,,,1,2022,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,21,17919051,1,,,,2,,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,21,17919341,1,,,,1,2022,1,2,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,21,17919381,1,,,,2,,1,1,1,1,3,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,21,17919604,2,,,,1,2022,1,2,1,1,1,2,1,1,1,1,2,1,3,1,1,,,
1,11,1,1,21,17919691,1,,,,1,2022,1,6,1,1,1,4,1,1,2,2,2,1,3,2,2,,,
1,11,1,1,21,17920140,1,,,,1,2022,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,21,17920423,2,,,,1,2022,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,21,17920536,2,,,,1,2022,1,2,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,21,17920559,1,,,,1,2022,1,2,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,21,17920701,1,,,,1,2022,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,21,17921128,2,,,,1,2022,1,2,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,21,17921158,1,,,,1,2022,1,2,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,21,17921272,1,,,,1,2022,1,1,1,1,1,4,1,1,2,1,2,2,,2,1,,,
1,11,1,1,21,17981811,1,,,,1,2022,1,1,2,,,,,,,,,,,,,,,
1,11,1,1,21,17981854,3,,,,1,2022,1,2,2,,,,,,,,,,,,,,,
1,11,1,1,21,17981929,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,21,17982087,1,,,,1,2022,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,21,18088021,1,,,,2,,1,1,1,1,1,2,1,2,1,2,1,1,3,1,5,,,
